# Final AEP values, calculated using the repective directions
# dirs=10,20,30,40,50,60,70,80,90,100,120,150,200,360
44036.82537161772	42711.0158915619	41220.400727814806	40897.18230693812	40880.288518854926	40884.19264250271	40910.853936520325	40844.290428288565	40794.26129109621	40897.50253138726	40976.18537794314	40953.505786884154	40897.10205854603	40973.48826767499
45384.439516261475	43061.96595948618	40925.802900174225	40954.221572758404	40812.55717433091	40777.94318285478	40800.855712154276	40797.72877510566	40972.428228210505	40791.970707154884	40955.41123574912	40793.74263075191	40996.201882155394	40793.131792891996
45384.439516261475	42711.01591454362	41168.90542996452	40973.72647220518	40982.65472436788	40735.86328229153	41006.05818083263	40978.36085920923	41044.75406441174	40974.17221508552	40976.14830046406	40861.139232435096	40860.770647606245	40973.45882270461
45265.64063989793	43807.58171239323	40991.594383320444	40896.95313890074	40982.50170088776	40777.86363998194	40648.8620467825	40978.603661110625	40972.430114150426	40974.21602526297	40794.8910932239	40974.44787754924	40973.62613809668	40864.45780990282
45549.993394199606	42711.02668813469	41220.400690604474	40973.72640591694	40982.73540196473	40963.96876825255	40987.2738540863	40978.76357293567	40976.58558191295	40974.16278703989	40976.000622485095	40793.741457662545	40973.62579275074	40973.501281004326
45343.60312812476	43061.96594933609	40230.51117458382	40687.050644745	40849.13835911889	40963.96873132142	40987.27699058147	41115.032337591496	40794.91128233952	40953.37142765283	40955.411210884784	40974.418043300495	40973.57611499586	40973.49393077703
44713.71963837709	42711.01597352289	41220.400727285676	40973.72647231798	40982.65473059595	40963.96876373425	40987.332254633024	40974.071346353194	41129.83546045931	40973.70510096617	40975.89259951713	40974.29617154546	40973.51566502209	40973.499160759435
45417.855171728086	43605.96415862928	41194.488699402566	41107.00414217035	40982.694058539506	40857.27998755313	40987.37831750099	40954.59278488589	40874.22369295051	40897.609581637225	40899.37606329721	40971.30952117288	40793.408344985415	40973.47443329654
44877.15231421917	42094.46124008882	41092.29700344622	40986.95053126979	40982.58653656694	40963.96764746244	40987.26825482642	40978.07099466088	40898.454524791836	40974.14839847358	40976.19021987975	40974.42747263223	40973.45343662613	40973.50362780074
44887.99892790903	42672.87134023514	41189.226746230386	41037.66559883311	40988.225421573705	40959.05921264806	41055.50906287635	40974.499568923056	40955.572301216765	40969.49265779126	40797.33517123868	40953.494319706755	40970.66221300043	40973.41573549014
