# Final AEP values, calculated using the repective directions
# dirs=10,20,30,40,50,60,70,80,90,100,120,150,200,360
41159.7335900554	37162.58503842492	36282.82710123032	36157.43416506321	36749.19538363792	36509.35775697887	36448.48678596958	36327.05176596496	36511.75179723301	36515.08879855297	36253.654951430726	36252.66791905241	36385.075059683826	36699.037495905366
39786.65089221194	37820.98750808076	36024.81265601046	36320.51480891986	36524.31617672431	36669.8467178091	36186.00405949114	36698.90481483626	36356.16080459187	36249.11575514909	36354.01460919369	36229.01149950246	36396.4390193923	36711.730076575666
39048.1504251498	37945.818552525125	36524.40862036578	36691.72794097293	36418.85491653007	36674.79424110618	36693.117393718145	36422.36348020217	36681.86172363857	36592.29877505945	36686.22751758408	36684.939627869695	36481.700536094126	36590.1729805894
41159.73355959579	37151.01582152016	36018.57372712398	36752.55653608781	36226.97674625273	36440.79317012228	36388.36999444702	36694.52292072817	36739.392390526766	36697.33229822844	36436.7892398883	36382.27339463278	36376.99906914827	36651.967437521416
40585.92006568631	39375.79799659041	36078.374928906014	36758.97012579268	36480.91379314608	36129.43050021819	36078.52830818025	36137.42757898126	36206.4998639395	36146.00138195166	36150.86770191879	36477.81689230015	36683.470363393746	36129.5490502397
39524.35916135956	38291.45586325575	36556.923839068964	36697.73501057061	36389.0535623054	36362.986161600165	36718.60849269885	36522.26942929043	36687.12429873029	36712.800041065886	36699.20879058958	36517.48760381334	36711.77834648801	36683.79009817196
39316.57274171683	36808.66437549743	36217.05309353543	36312.13884013522	36754.44067829103	34837.0463102931	36203.56514318802	36199.60243752618	34951.51461386851	36376.802946137395	36198.03551018506	36335.82420850146	36690.663917475795	36316.442912199454
40759.55780762782	37406.146976421456	36269.56181147745	36156.35804955263	36419.18096278072	36064.09032598134	36008.29424378881	36166.57883412336	36473.85578675999	36154.76839902363	36448.358678445446	36515.101456139346	36157.52362027017	36156.658740880004
34856.98433430168	37520.756291622194	36458.8667485066	36398.22283424844	36056.1740742839	36138.214197719106	36528.739497104885	36518.88656749598	35978.3900804455	36239.3220469616	36144.857578081996	36633.24985365929	36165.649276952005	35049.05476308953
39000.35506125244	37933.41088677833	36809.0395269218	36629.04377126961	36737.44942965874	36699.49362350513	36254.57199991647	36717.401173483646	36300.899805785084	36292.52633928003	36686.23526703345	36260.32377238956	36683.077844048465	36761.8082698301
39333.067314088476	34554.90092534764	36784.52511948704	35536.85383393407	35973.80422162992	36091.67831589332	36103.931401316586	36268.00694969535	36481.78407789262	36097.29804770417	36540.89622462067	36477.86836546589	36478.140403684265	36104.340719201326
39746.170076559385	37218.07676748407	36664.822853377955	36148.77328481804	36020.153949627274	36512.87677899879	36522.604936962576	36150.458540670785	36511.71414079712	36513.71482592368	36517.57252427871	36513.96854854288	36218.334039017136	36513.708438708476
38527.713261594836	39286.41285858879	36306.837010527684	36491.68492129864	36521.261910652276	36504.71975832209	36769.121307399575	36443.71934539616	36510.78769309299	36509.65633912722	36714.874683099144	36343.015366407606	36514.22487799336	36513.615630586915
39016.0269229869	38279.79355781113	36462.06759147479	36384.63134797364	36367.45808714801	36363.13989830704	36384.80779007142	36388.73661918287	36385.28272386471	36378.33620308231	36384.06888488912	36370.97578649068	36381.055641261744	36380.551031471296
34524.44002537628	37549.47514631432	36755.60517049292	36310.41665498861	36075.71503434071	36138.15028451463	36318.9543200061	36717.32823662911	36692.10811446621	36121.12315647856	36141.90356628152	36146.71621484795	36713.194135131955	36481.96919081385
