# Final AEP values, recalculated using 360 directions
# dirs=10,20,30,40,50,60,70,80,90,100,120,150,200,360
46162.048572332125	47047.43439081485	47173.91247286458	47236.58016603259	47263.17066145245	47262.98144490104	47264.057353047996	47264.0908491912	47264.137193596616	47264.136506981005	47264.15195874477	47263.17211902654	47264.15296289699	47263.19306171066
46338.23858377213	47047.43439081149	47173.912235369826	47236.57965691225	47263.17078331748	47263.98337592987	47264.06321994416	47264.09069972164	47264.1370319502	47264.13709856637	47264.15175185102	47264.11110731917	47264.152953889075	47264.1569722561
46057.070278537896	47004.96958977565	47171.39441766989	47237.27806707052	47261.85009263397	47262.98148655058	47263.08557757519	47263.175332599196	47263.182444967206	47263.17856357503	47263.183424758194	47263.17603262642	47263.181817877296	47263.1925850375
46263.20897747813	46954.71882976701	47173.91223218769	47237.27730722664	47263.169829329934	47262.98144064371	47264.06322002501	47264.089743806486	47264.137038333654	47264.13708153895	47264.15196111548	47264.111544015876	47264.15296243009	47264.15697537751
46338.23858377213	47047.4343908159	47173.91223527	47236.58016278536	47263.160514718315	47263.98376407952	47264.06321997678	47264.08989493315	47264.13699700555	47264.138039492296	47264.1517518804	47264.11171698018	47264.15297472841	47264.15726939916
46051.78788404038	47047.43439081178	47173.91223385528	47236.579611846486	47263.138671848865	47263.983081287224	47264.064039013836	47264.09072562379	47264.136981273106	47264.13643677522	47264.151751906116	47264.111142054106	47264.152963108536	47264.156972714925
46486.04633909589	47016.16711189871	46896.416708655874	47105.39486238178	47152.926179153656	47159.74639487026	47159.855898934664	47159.84849815674	47159.86174535954	47159.83902908444	47159.8501499725	47264.11155060674	47159.84355950948	47159.87115399601
46651.093522890515	46805.046929079006	47069.73995424346	47087.21963471084	47098.16728473471	47099.04438843367	47099.94581900098	47100.08653559359	47100.13898483804	47100.113138686735	47264.151960857016	47100.12870737312	47100.12704682883	47100.15236772292
46034.3441849572	47004.96958977666	47171.39441829067	47237.274183470676	47261.850119636874	47262.98172120983	47263.09668433332	47263.17522656957	47263.18237985085	47263.179408859876	47263.18334744503	47263.17187332059	47263.18164203012	47263.19258145816
46051.78788404102	47047.43439081599	47173.91223492044	47236.579656760754	47263.17082452809	47263.98005756929	47264.06321827985	47264.089798716595	47264.1368803357	47264.13803467782	47264.15175618224	47264.11145743003	47159.71324260677	47264.15691711208
46162.04857233212	46954.718829767015	47184.38048848468	47227.154655104954	47261.8503510488	47243.3963183018	47243.71834713856	47264.08963186485	47243.74559755366	47264.13803956344	47264.151958008944	47264.11115454725	47264.15288636479	47264.15697750407
