# initial, wec=3.0, wec=2.6, wec=2.2, wec=1.8, wec=1.4, wec=1.0, wec=1.0_withlocTI
-125.87249009671568	-400.0919723209485	-361.74880415465225	-361.74880415465225
-304.98676892230907	58.26326157828798	66.85130149078412	66.85130149078412
316.0672035911692	54.88647353811379	148.12436162581565	148.12436162581565
301.2057698748941	354.15855791476054	448.59186287377577	448.59186287377577
145.28733063310366	583.9010064403772	590.3538573080783	590.3538573080783
-155.522869212783	557.8773468753726	558.6551890985012	558.6551890985012
80.34010165360289	-147.654594758032	-132.48061389260357	-132.48061389260357
-420.40044865968974	-599.5994764711337	-599.8292672783075	-599.8292672783075
68.10100214077026	-413.08895558733246	-416.16642309530476	-416.16642309530476
271.13550577584226	447.1313168665596	478.6834054912337	478.6834054912337
-188.70592328188317	-597.1686303503975	-596.2641280008473	-596.2641280008473
-115.4834361718506	430.2502156422961	458.599766458634	458.599766458634
183.61380692626585	484.32669598923013	379.39108963863123	379.39108963863123
-342.55183775058384	138.06406190363083	107.1556029615198	107.1556029615198
-408.97940181831586	-220.85196973624258	-218.8706921039338	-218.8706921039338
389.74045662568955	581.5279590821609	585.191325074667	585.191325074667
54.98931456145721	-21.504671770989884	14.312586072427692	14.312586072427692
-10.590423488293466	-435.1576411961835	-432.21005589873414	-432.21005589873414
