# initial, wec=3.0, wec=2.6, wec=2.2, wec=1.8, wec=1.4, wec=1.0, wec=1.0_withlocTI
270.1561545376541	375.5479304095935	375.5479304095935	375.5479304095935	0.0
168.19653789480046	237.72333655724051	237.72333655724051	237.72333655724051	0.0
-403.20677365188436	-588.2224816836749	-588.2224816836749	-588.2224816836749	0.0
-88.00427006903872	-259.1418903670409	-259.1418903670409	-259.1418903670409	0.0
-13.39329394047577	-98.24885715057023	-98.24885715057023	-98.24885715057023	0.0
370.37845316455025	599.8688767737381	599.8688767737381	599.8688767737381	0.0
358.57651197913907	203.1742373260042	203.1742373260042	203.1742373260042	0.0
-345.78195815313455	-338.4570097346544	-338.4570097346544	-338.4570097346544	0.0
40.27162632292016	-9.88321274996864	-9.88321274996864	-9.88321274996864	0.0
-353.4403296578088	-467.8885133028553	-467.8885133028553	-467.8885133028553	0.0
416.48474108768727	550.7653649138219	550.7653649138219	550.7653649138219	0.0
-148.73039920718765	-118.54947600053907	-118.54947600053907	-118.54947600053907	0.0
388.6229884564017	541.0329058330068	541.0329058330068	541.0329058330068	0.0
-387.36759388135204	-592.0148437754483	-592.0148437754483	-592.0148437754483	0.0
-119.87964017080455	14.940967275062038	14.940967275062038	14.940967275062038	0.0
110.44366646708804	299.8014997824822	299.8014997824822	299.8014997824822	0.0
119.13783932055718	299.80149978248045	299.80149978248045	299.80149978248045	0.0
142.7510606225743	498.7214632154846	498.7214632154846	498.7214632154846	0.0
