# layout number, AEP
101	6.849409430700845e11
102	6.852232222141317e11
103	6.856710984489491e11
104	6.853476874028315e11
105	6.850038409561793e11
106	6.851741924292362e11
107	6.850177131430465e11
108	6.853746093561073e11
109	6.849550447335251e11
110	6.846899491770151e11
111	6.852725182507274e11
112	6.847693200135636e11
113	6.846280638700834e11
114	6.850776634533273e11
115	6.859078517182782e11
116	6.85269912972544e11
117	6.855195301987598e11
118	6.850783777125194e11
119	NaN
120	6.829832776911638e11
121	6.851948552472714e11
122	6.840695591391958e11
123	6.850670772976188e11
124	6.848757895016718e11
125	6.851955790066422e11
126	6.82571343390138e11
127	6.844772518419459e11
128	6.848997388872097e11
129	6.854994902780627e11
130	6.84933403459371e11
131	NaN
132	6.851867802802646e11
133	6.856485550086113e11
134	6.851197109513171e11
135	6.851200870691823e11
136	6.84565079964365e11
137	6.84820848196338e11
138	6.847035693652645e11
139	6.853699043823254e11
140	6.848717052846278e11
141	6.8498687617316e11
142	6.85147395511491e11
143	6.850090685987167e11
144	6.848500279580098e11
145	6.855932476674078e11
146	6.849928243750044e11
147	6.853500990716617e11
148	6.851935300138325e11
149	6.852544489944167e11
150	6.850604286351711e11
151	6.851185343282435e11
152	6.853328616744226e11
153	6.836929443362734e11
154	NaN
155	6.852893242695314e11
156	6.851293023568384e11
157	6.858974402623246e11
158	6.854195014099719e11
159	6.853056535604028e11
160	6.848396463599233e11
161	6.845680554429044e11
162	6.852403840782645e11
163	6.857900229758086e11
164	6.850933500784166e11
165	6.848079793259252e11
166	6.847395108347769e11
167	6.846519748269667e11
168	6.850811840201768e11
169	6.850909102433705e11
170	6.835814121872959e11
171	6.849890213002365e11
172	6.848751994816174e11
173	6.845017156645144e11
174	6.854495231844796e11
175	6.850236906334532e11
176	6.847325297527789e11
177	6.852252333576351e11
178	6.853915327436841e11
179	6.851815962848386e11
180	6.853447493638751e11
181	NaN
182	6.849385699780746e11
183	6.855039016724377e11
184	6.846144007947426e11
185	6.85247556689958e11
186	6.850771966371351e11
187	6.84694374159758e11
188	6.853137382486165e11
189	6.840908704498369e11
190	NaN
191	6.84778164811055e11
192	6.85248140828421e11
193	6.848968318774812e11
194	6.851440916735558e11
195	NaN
196	6.851577929283715e11
197	6.844698735581743e11
198	6.855508863448362e11
199	6.850229430836564e11
200	6.852667987552394e11
201	6.855284967708838e11
202	6.822072468145515e11
203	6.853398432077778e11
204	NaN
205	6.850003237706896e11
206	6.845286126674788e11
207	6.851038749840049e11
208	6.855097020575873e11
209	6.843845464184885e11
210	NaN
211	6.851380248770282e11
212	6.844268201737799e11
213	6.855081724649054e11
214	6.850369524572634e11
215	6.848190440779458e11
216	NaN
217	6.854018768103569e11
218	6.85275180124457e11
219	6.849312435184642e11
220	6.848425887228445e11
221	6.850761538312216e11
222	6.836497797744669e11
223	6.852954923607029e11
224	6.852189176346057e11
225	6.849633319657161e11
226	6.839365891372686e11
227	6.852392694084819e11
228	6.852702928153984e11
229	6.85015712364338e11
230	6.837485803784409e11
231	6.85597690245852e11
232	6.848654172202845e11
233	6.8479282027928e11
234	6.85052622180653e11
235	6.849681182853927e11
236	6.852604465368654e11
237	6.851526242862963e11
238	6.847665502230359e11
239	6.851657113002778e11
240	6.846067034640378e11
241	6.84871552284803e11
242	6.849572490861703e11
243	6.847272537514614e11
244	6.855625465715267e11
245	6.845805466645468e11
246	6.847782107454921e11
247	6.846997656602971e11
248	6.852310264767429e11
249	NaN
250	6.851672519584159e11
251	6.850164045687987e11
252	6.85306638104809e11
253	6.858171879697959e11
254	6.84991976007579e11
255	6.852650166963273e11
256	6.852840137629263e11
257	6.8529176379831e11
258	6.851276610791793e11
259	6.851630392600021e11
260	6.85186436856179e11
261	NaN
262	6.851157563846185e11
263	6.852132561304478e11
264	6.857766874611299e11
265	6.852906926935818e11
266	6.85103620996517e11
267	6.84715327379583e11
268	NaN
269	NaN
270	NaN
271	NaN
272	NaN
273	NaN
274	NaN
275	NaN
276	NaN
277	NaN
278	NaN
279	NaN
280	NaN
281	NaN
282	NaN
283	NaN
284	NaN
285	NaN
286	NaN
287	NaN
288	NaN
289	NaN
290	NaN
291	NaN
292	NaN
293	NaN
294	NaN
295	NaN
296	NaN
297	NaN
298	NaN
299	NaN
300	NaN
301	NaN
302	NaN
303	NaN
304	NaN
305	NaN
306	NaN
307	NaN
308	NaN
309	NaN
310	NaN
311	NaN
312	NaN
313	NaN
314	NaN
315	NaN
316	NaN
317	NaN
318	NaN
319	NaN
320	NaN
321	NaN
322	NaN
323	NaN
324	NaN
325	NaN
326	NaN
327	NaN
328	NaN
329	NaN
330	NaN
331	NaN
332	NaN
333	NaN
334	NaN
335	NaN
336	NaN
337	NaN
338	NaN
339	NaN
340	NaN
341	NaN
342	NaN
343	NaN
344	NaN
345	NaN
346	NaN
347	NaN
348	NaN
349	NaN
350	NaN
351	NaN
352	NaN
353	NaN
354	NaN
355	NaN
356	NaN
357	NaN
358	NaN
359	NaN
360	NaN
361	NaN
362	NaN
363	NaN
364	NaN
365	NaN
366	NaN
367	NaN
368	NaN
369	NaN
370	NaN
371	NaN
372	NaN
373	NaN
374	NaN
375	NaN
376	NaN
377	NaN
378	NaN
379	NaN
380	NaN
381	NaN
382	NaN
383	NaN
384	NaN
385	NaN
386	NaN
387	NaN
388	NaN
389	NaN
390	NaN
391	NaN
392	NaN
393	NaN
394	NaN
395	NaN
396	NaN
397	NaN
398	NaN
399	NaN
400	NaN
