# layout number, AEP
101	1.3888979072306534e11
102	1.3937626828938986e11
103	1.3887931087509073e11
104	1.3765772141337766e11
105	1.4040036240711658e11
106	1.374692674089912e11
107	1.393135816449373e11
108	1.3912024373899548e11
109	1.3798022338457117e11
110	1.3891377422182892e11
111	1.379466415098317e11
112	1.3811101865959308e11
113	1.3903496906544873e11
114	1.3951131485367685e11
115	1.3982684379113605e11
116	1.3814878603928378e11
117	1.3695653077135446e11
118	1.4012793741377786e11
119	1.3916816155612604e11
120	1.393601110301828e11
121	1.404387741023315e11
122	1.3899830515086703e11
123	1.3949094933043222e11
124	1.4017335063908847e11
125	1.3773959088938773e11
126	1.3635658156848137e11
127	1.3788866527237354e11
128	1.394639835552053e11
129	1.3724932032733702e11
130	1.3941363487446893e11
131	1.3964413829229947e11
132	1.3767407238943765e11
133	1.397823648964908e11
134	1.3864183908169598e11
135	1.392489065213826e11
136	1.3959750162981464e11
137	1.3973899377889493e11
138	1.3801020190835123e11
139	1.3953480161583365e11
140	1.3722400590505887e11
141	1.3918797691844104e11
142	1.3844871032392618e11
143	1.3971697505442365e11
144	1.390411805295987e11
145	1.3640113549208754e11
146	1.3819811538179407e11
147	1.3860523845050095e11
148	1.37586910595347e11
149	1.38897312787465e11
150	1.3856687614900226e11
151	1.402112203427815e11
152	1.380897042850537e11
153	1.387300992988231e11
154	1.373696672180287e11
155	1.3853420296445462e11
156	1.3921177945101892e11
157	1.3786325728686295e11
158	1.388537397802193e11
159	1.3801867938823816e11
160	1.3816951685943405e11
161	1.3872011733200848e11
162	1.396203561273471e11
163	1.3938020062626746e11
164	1.374635727535654e11
165	1.4019891706346246e11
166	1.3858785544877567e11
167	1.374872106098933e11
168	1.3964183732768744e11
169	1.355303547902337e11
170	1.3578264526134993e11
171	1.3862966962483994e11
172	1.4039055582059225e11
173	1.4046001362990378e11
174	1.3754389742444388e11
175	1.4041427547013126e11
176	1.3909947497137753e11
177	1.3883909983729758e11
178	1.3765882919944122e11
179	1.383684314119594e11
180	1.391506399771102e11
181	1.3930965234975397e11
182	1.379741061586584e11
183	1.360379868332115e11
184	1.3752289174062262e11
185	1.4022920515289166e11
186	1.3751646714052518e11
187	1.3919540077871616e11
188	1.3921583233344406e11
189	1.394810242868802e11
190	1.3904383077942966e11
191	1.3929166415317462e11
192	1.3804799205916534e11
193	1.374791132743177e11
194	1.3881074497861536e11
195	1.3719008675920593e11
196	1.3981121665682413e11
197	1.3787620540716727e11
198	1.3841333054429034e11
199	1.3800269309537427e11
200	1.400508036359018e11
201	1.3892471642577176e11
202	1.3934386199911157e11
203	1.406922547109294e11
204	1.3756139290200528e11
205	1.388041520546511e11
206	1.3751414934273254e11
207	1.3809734353085117e11
208	1.3885789005416855e11
209	1.3871681649130774e11
210	1.392382933722685e11
211	1.4072981319534918e11
212	1.3831071833422723e11
213	1.388982339047652e11
214	1.3896095397938992e11
215	1.401811354517553e11
216	1.3787060666426318e11
